,Location,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Year_text,Volume (millions of liters),
242,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009,0.02535283403,5
243,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010,0.02637670293,5
244,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011,0.01978462206,5
245,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012,0.02382618322,5
246,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013,0.02025798662,5
247,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014,0.01931507254,5
248,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015,0.02546114169,5
249,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016,0.02185491655,5
250,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017,0.02038575986,5
251,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018,0.01829863195,5
252,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019,0.0143962532,5
253,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020,0.010223661260000001,5
254,3,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021,0.008273558091,5
255,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007,0.03062297117,5
256,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008,0.03158840458,5
257,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009,0.033403984649999996,5
258,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010,0.03773600305,5
259,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011,0.03969267218,5
260,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012,0.040633864000000006,5
261,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013,0.039649586900000006,5
262,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014,0.038639340089999995,5
263,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015,0.04226397007,5
264,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016,0.04191476941,5
265,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017,0.04539895696,5
266,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018,0.046439849549999995,5
267,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019,0.04838581511,5
268,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020,0.04656319937,5
269,4,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021,0.05328039315,5
270,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007,0.11305272920000001,5
271,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008,0.12036227549999999,5
272,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009,0.1324802705,5
273,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010,0.1250044188,5
274,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011,0.1428203854,5
275,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012,0.1431062928,5
276,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013,0.1376459745,5
277,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014,0.1343473279,5
278,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015,0.1166378851,5
279,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016,0.10811062789999999,5
280,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017,0.08707795066,5
281,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018,0.10463597799999999,5
282,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019,0.1189651498,5
283,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020,0.1368357702,5
284,5,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021,0.1484629399,5
285,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007,0.2657638349,5
286,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008,0.2522058888,5
287,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009,0.2489132794,5
288,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010,0.24751950160000002,5
289,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011,0.23743042779999998,5
290,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012,0.23209670940000002,5
291,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013,0.2236239832,5
292,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014,0.23187771280000002,5
293,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015,0.2385056572,5
294,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016,0.2634476315,5
295,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017,0.2924418839,5
296,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018,0.2966264978,5
297,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019,0.2939217151,5
298,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020,0.3121269045,5
299,6,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021,0.32961144789999997,5
300,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007,0.07403235393,5
301,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008,0.07025570166,5
302,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009,0.05813637269,5
303,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010,0.056059186420000004,5
304,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011,0.05434707005,5
305,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012,0.05249154174,5
306,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013,0.05273445995,5
307,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014,0.054870525280000006,5
308,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015,0.057756526020000004,5
309,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016,0.0575294513,5
310,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017,0.05986989818,5
311,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018,0.06130268288,5
312,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019,0.059884964580000005,5
313,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020,0.05727719494,5
314,7,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021,0.05469074493,5
315,1,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007,1.904934215,5
316,1,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008,1.9763873980000002,5
317,1,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009,2.05868635,5
318,1,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010,2.143300396,5
319,1,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011,2.270774444,5
320,1,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012,2.446202358,5
321,1,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013,2.6540542,5
322,1,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014,2.865782382,5
323,1,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015,3.1216202039999996,5
324,1,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016,3.303633261,5
325,1,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017,3.401141861,5
326,1,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018,3.5089820869999997,5
327,1,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019,3.509489142,5
328,1,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020,3.56883049,5
329,1,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021,3.634801899,5
330,2,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007,0.0495935048,5
331,2,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008,0.05016928815,5
332,2,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009,0.05029701508,5
333,2,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010,0.05127836713,5
334,2,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011,0.05216219481,5
335,2,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012,0.05398736921,5
336,2,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013,0.05622662802,5
337,2,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014,0.057353273700000006,5
338,2,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015,0.05905503755,5
339,2,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016,0.05826617853,5
340,2,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017,0.057432541239999996,5
341,2,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018,0.05644191543,5
342,2,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019,0.05627242855,5
343,2,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020,0.05615189278,5
344,2,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021,0.056137958169999995,5
345,3,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007,0.1715786193,5
346,3,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008,0.1659294768,5
347,3,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009,0.17711106810000002,5
348,3,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010,0.17642941909999998,5
349,3,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011,0.1838967077,5
350,3,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012,0.188458434,5
351,3,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013,0.1775483732,5
352,3,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014,0.1824714844,5
353,3,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015,0.1895063956,5
354,3,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016,0.1884979322,5
355,3,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017,0.1793017951,5
356,3,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018,0.1671339677,5
357,3,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019,0.15679507620000002,5
358,3,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020,0.15412024,5
359,3,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021,0.1683906505,5
360,4,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007,0.3002481123,5
361,4,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008,0.3137532677,5
362,4,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009,0.329599153,5
363,4,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010,0.33283158620000003,5
364,4,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011,0.3382387526,5
365,4,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012,0.3316698018,5
366,4,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013,0.3335931294,5
367,4,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014,0.3296028299,5
368,4,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015,0.33670170380000003,5
369,4,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016,0.3358083839,5
370,4,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017,0.3305896424,5
371,4,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018,0.3319884991,5
372,4,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019,0.3259704993,5
373,4,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020,0.3239261125,5
374,4,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021,0.3768279345,5
375,5,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007,0.2127620569,5
376,5,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008,0.22691094860000002,5
377,5,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009,0.2372653244,5
378,5,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010,0.2408786292,5
379,5,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011,0.2411803462,5
380,5,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012,0.245054187,5
381,5,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013,0.2482969434,5
382,5,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014,0.2554996935,5
383,5,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015,0.2595306998,5
384,5,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016,0.2751289715,5
385,5,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017,0.2821232783,5
386,5,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018,0.2905961997,5
387,5,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019,0.2949412848,5
388,5,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020,0.2898228181,5
389,5,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021,0.2949861788,5
390,6,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007,0.7549977759,5
391,6,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008,0.7788395894,5
392,6,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009,0.7988301166999999,5
393,6,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010,0.8273280025,5
394,6,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011,0.8540127321,5
395,6,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012,0.8827978523000001,5
396,6,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013,0.9060168962,5
397,6,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014,0.9268638466,5
398,6,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015,0.9477673591,5
399,6,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016,0.9703878357,5
400,6,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017,1.000148295,5
401,6,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018,1.008190125,5
402,6,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019,1.022370704,5
403,6,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020,1.031280818,5
404,6,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021,1.0448812680000001,5
405,7,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007,0.24615741270000002,5
406,7,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008,0.2424454184,5
407,7,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009,0.24106581230000002,5
408,7,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010,0.23971122890000002,5
409,7,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011,0.2391423332,5
410,7,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012,0.239427382,5
411,7,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013,0.2375354952,5
412,7,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014,0.23301080580000003,5
413,7,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015,0.2270812838,5
414,7,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016,0.2214798151,5
415,7,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017,0.2158594198,5
416,7,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018,0.21053548900000002,5
417,7,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019,0.2083751161,5
418,7,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020,0.2053320016,5
419,7,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021,0.2052293891,5
420,1,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007,461.6393164,5
421,1,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008,450.0888569,5
422,1,Wine,Wine,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009,455.6077957,5
